ACCOUNT_ID,SUBJECT_LINE,SENT_COUNT,DELIVERED_COUNT,OPENED_COUNT,UNIQUE_OPENED_COUNT,UNIQUE_BOUNCE_COUNT,Open Rate,char length of subject line
123,20% OFF booties ends tomorrow!,225335,224335,40326,31754,1000,14.15%,30
123,20% OFF e-v-e-r-y-t-h-i-n-g starting NOW.,832551,831551,190086,148357,1000,17.84%,41
123,Get this brand in your closet asap.,975389,974389,143790,124280,1000,12.75%,35
123,Get this: the official sneakers for non-stop days.,877646,876646,194268,147369,1000,16.81%,50
123,Get up to 65% off clearance!,511123,510123,99333,78634,1000,15.41%,28
123,Get up to 70% off clearance + 4X points first!,330742,329742,85418,60875,1000,18.46%,46
123,Get up to 70% off clearance...,308549,307549,67989,54425,1000,17.70%,30
123,Get what you ACTUALLY wanted.,173593,172593,19175,17276,1000,10.01%,29
123,Get what you want.,98253,97253,13399,11746,1000,12.08%,18
123,Get you FREE gift now! Time is running out!,6977278,6976278,1207968,982927,1000,14.09%,43
123,Get your $5 Reward (so much) faster.,334328,333328,74032,55734,1000,16.72%,36
123,Get your FREE GIFT first!,269302,268302,98087,64773,1000,24.14%,25
123,Get your FREE Travel Set before they're gone! (For Elite Only!),348874,347874,98170,75774,1000,21.78%,63
123,Get your FREE backpack online.,2129336,2128336,824916,577776,1000,27.15%,30
123,Get your FREE gift now (in stores and   online)!,14573607,14572607,2772809,2143795,1000,14.71%,48
123,Get your FREE gift online now!,177864,176864,35038,26838,1000,15.17%,30
123,Get your FREE gift starting NOW in stores and   online!,2226586,2225586,449450,384235,1000,17.26%,55
123,Get your FREE gift starting NOW online!,2816057,2815057,397068,345834,1000,12.29%,39
123,Get your FREE gift today!,1561594,1560594,486731,344813,1000,22.09%,25
123,Get your FREE weekender in stores and   online.,4159885,4158885,1249998,867079,1000,20.85%,47
123,Get your FREE weekender online only!,123294,122294,36353,26413,1000,21.60%,36
123,Get your fam into these sneakers.,5462638,5461638,706218,615614,1000,11.27%,33
123,Get your girls. It's a night out on us!,93714,92714,22288,17486,1000,18.86%,39
123,Get yourself somethin' real nice.,425952,424952,58641,50885,1000,11.97%,33
123,Gifts for dad (plus a few for yourself).,948085,947085,170237,137265,1000,14.49%,40
123,Give Mom our best.,548284,547284,83185,68503,1000,12.52%,18
123,Give a gift. Get $20.,4766419,4765419,1505584,1168983,1000,24.53%,21
123,Give a gift. Get a gift.,7928447,7927447,1440729,1125890,1000,14.20%,24
123,Give them a gift card ( $5 for later!),9013166,9012166,1051557,925404,1000,10.27%,38
123,Give us all the details.,18268,17268,4120,3448,1000,19.97%,24
123,Go Fourth (and find great shoes).,3704875,3703875,908254,707423,1000,19.10%,33
123,Go boho! Festival picks $39.95 and   up.,8483008,8482008,1528641,1164179,1000,13.73%,40
123,Go holiday (your way).,7088254,7087254,1432271,1164255,1000,16.43%,22
123,Going SO fast online now!,878025,877025,156109,121701,1000,13.88%,25
123,Going fast! $29.95 and   under summer sandals.,8129807,8128807,1228097,957600,1000,11.78%,46
123,Going fast: FREE tote in stores!,4871224,4870224,1216593,917998,1000,18.85%,32
123,Going on NOW: Boots under $50!,315548,314548,72466,57274,1000,18.21%,30
123,Going on NOW: Get a free(!) gift.,987994,986994,179727,141814,1000,14.37%,33
123,Going out? Your feet will love these.,732009,731009,528200,459088,1000,62.80%,37
123,Going somewhere?,3705303,3704303,729063,577970,1000,15.60%,16
123,Gorgeous boots under $70.,728575,727575,97717,85700,1000,11.78%,25
123,Grab your FREE 3-piece organizer set.,7212876,7211876,945813,801018,1000,11.11%,37
123,Great boots inspired by the great outdoors.,2866230,2865230,619718,477911,1000,16.68%,43
123,Groove with $19.95 and   up festival styles.,5956963,5955963,888513,692273,1000,11.62%,44
123,Gym --> errands --> work.,815277,814277,111106,95940,1000,11.78%,25
123,H-A-P-P-Y PRIDE!,955905,954905,213626,169136,1000,17.71%,16
123,HOT NEW Clearance in store only!,7584593,7583593,1641169,1256618,1000,16.57%,32
123,HOURS LEFT (!) 25% OFF,8982104,8981104,1134463,979372,1000,10.90%,22
123,HOURS LEFT for $10 off!,33368,32368,6914,5453,1000,16.85%,23
123,HOURS LEFT to score $10 off.,810474,809474,170427,132996,1000,16.43%,28
123,HOURS LEFT to use your $10!,442659,441659,87078,68132,1000,15.43%,27
123,HOURS LEFT to use your $20!,216062,215062,44666,34676,1000,16.12%,27
123,HOURS LEFT: $10 off + total #BootGoals.,1003653,1002653,191300,149114,1000,14.87%,39
123,HOURS LEFT: $5 off.,541228,540228,82408,65025,1000,12.04%,19
123,HOURS LEFT: Free shipping on anything!,7019648,7018648,1091963,894513,1000,12.74%,38
123,HOURS LEFT: Up to $40 off + total #BootGoals.,5689804,5688804,1173917,869950,1000,15.29%,45
123,HUGE HUGE HUGE HUGE,8258514,8257514,1834021,1337902,1000,16.20%,19
123,HUGE Price Drop Clearance + extra 20% off clearance!,6787366,6786366,767151,662207,1000,9.76%,52
123,HUGE clearance event starts tomorrow!,859575,858575,110074,84476,1000,9.84%,37
123,HUGE news. (As in up to 65% off huge!),8147189,8146189,1749790,1293354,1000,15.88%,38
123,HURRY -- that FREE blanket is going fast!,6708963,6707963,1349679,1051458,1000,15.67%,41
123,HURRY -- that FREE gift is going fast!,6754722,6753722,1276478,983608,1000,14.56%,38
123,HURRY -- this FREE GIFT is almost gone!,7038755,7037755,1573970,1178112,1000,16.74%,39
123,HURRY! Free Yoga Bags are almost gone.,7954018,7953018,977134,851233,1000,10.70%,38
123,HURRY: $10 off ends tonight.,8181057,8180057,1730445,1278218,1000,15.63%,28
123,HURRY: Clearance under $40!,7348947,7347947,1620721,1215256,1000,16.54%,27
123,HURRY: Up to $10 off disappearing in hours...,891074,890074,211419,166000,1000,18.65%,45
123,HURRY: Use those 3X points you earned + get FREE next-day shipping!,21602,20602,10143,5543,1000,26.91%,67
123,HURRY: You earned 3X points--now pick a day to use them!,117267,116267,68840,35249,1000,30.32%,56
123,HURRY: Your $25 off expires soon!,1371,371,536,210,1000,56.60%,33
123,Hanging at home? Here's $5 OFF!,230313,229313,55562,36036,1000,15.71%,31
123,Happening now: $10 OFF (!),5942568,5941568,1123329,839151,1000,14.12%,26
123,Happening now: $10 OFF!,733695,732695,148865,113625,1000,15.51%,23
123,Happening now: 20% off + 4X points.,4596602,4595602,668215,551573,1000,12.00%,35
123,Happy 4th! Last day for H-U-G-E savings.,12359116,12358116,2211576,1567474,1000,12.68%,40
123,Happy Mother's Day!,7958815,7957815,1516899,1206656,1000,15.16%,19
123,Happy NYE (and happy $20.18 off)!,3735537,3734537,425611,341826,1000,9.15%,33
123,Have you gotten your $10 off?,8166702,8165702,1351170,1087876,1000,13.32%,29
123,Heads up Premiers: HUGE clearance event starts tomorrow!,97398,96398,57207,28677,1000,29.75%,56
123,Heart and   (lug) sole.,3663047,3662047,562735,471775,1000,12.88%,23
123,Help victims of Hurricane Harvey.,8255714,8254714,1605368,1317459,1000,15.96%,33
123,Here ( here!) styles.,6145578,6144578,1343782,1045363,1000,17.01%,21
123,Here's $10 OFF! (You know what to do.),345351,344351,128198,66733,1000,19.38%,38
123,Here's $10 off new shoes.,65525,64525,20352,12478,1000,19.34%,25
123,Here's $10 off. (And a few sneakers to spend it on.),907951,906951,246875,175359,1000,19.34%,52
123,Here's $20 OFF! (You know what to do.),332600,331600,103639,59962,1000,18.08%,38
123,Here's $20 all for you.,47720,46720,20642,10125,1000,21.67%,23
123,Here's $20 off. Let's hang out.,29551,28551,8771,4247,1000,14.88%,31
123,Here's $20.,481568,480568,173509,98033,1000,20.40%,11
123,Here's $20. Go crazy.,77064,76064,29977,15923,1000,20.93%,21
123,Here's that $5 off we promised!,2999099,2998099,3357863,1256968,1000,41.93%,31
123,Here's the latest.,7366046,7365046,1321511,1060387,1000,14.40%,18
123,Here's what you need for summer...,145705,144705,29823,24385,1000,16.85%,34
123,Hers and   his: Get $20 off.,31100,30100,7027,4901,1000,16.28%,28
123,Hey frill seekers.,1453491,1452491,239945,194806,1000,13.41%,18
123,High quality. Low prices.,929019,928019,128382,113266,1000,12.21%,25
123,Holiday cheat sheet: 5 days of perfect shoes.,5566155,5565155,1075330,854595,1000,15.36%,45
123,Holiday guide: 5 days of perfect shoes.,6174025,6173025,1128507,932226,1000,15.10%,39
123,Hot take: it actually is easy being green.,65121,64121,10754,9259,1000,14.44%,42
123,Hot. Spring. Trends.,1058360,1057360,221955,166406,1000,15.74%,20
123,Hours left for $10 off!,6599485,6598485,1182077,928378,1000,14.07%,23
123,Hours left for 2X Points! Earn a $10 certificate ASAP.,506813,505813,111502,82314,1000,16.27%,54
123,Hours left for up to $60 off!,7855686,7854686,1266607,1041004,1000,13.25%,29
123,Hours left to save 25%,4634337,4633337,780903,625523,1000,13.50%,22
123,Hours left to use that $10 OFF.,3595296,3594296,483870,405916,1000,11.29%,31
123,How about $20?,4916909,4915909,1012721,760607,1000,15.47%,14
123,How about up to 25% OFF?,2720742,2719742,536593,392430,1000,14.43%,24
123,How big names do summer.,95514,94514,14690,12683,1000,13.42%,24
123,How did shopping go?,1199647,1198647,291444,236554,1000,19.74%,20
123,How do you shop for kids' shoes?,1999933,1998933,252151,222575,1000,11.13%,32
123,How to add edge to anything.,6785986,6784986,847379,741844,1000,10.93%,28
123,How to do athleisure.,8941947,8940947,1275436,1104710,1000,12.36%,21
123,How to do nude.,6719201,6718201,1621404,1224605,1000,18.23%,15
123,How to do sneakers in January.,878293,877293,113440,99922,1000,11.39%,30
123,How to dress up (for under $100).,209443,208443,55873,41239,1000,19.78%,33
123,How to get $20,839569,838569,124035,105101,1000,12.53%,14
123,How to get a free $5 Reward ${DynamicVariable.emoji},584793,583793,93971,66514,1000,11.39%,52
123,How to give your LBD some edge.,34369,33369,4446,3963,1000,11.88%,31
123,How to look instantly cooler.,35939,34939,8757,7275,1000,20.82%,29
123,How to make school uniforms cool.,2318246,2317246,304309,262514,1000,11.33%,33
123,How to mix up your style.,1640762,1639762,273284,227010,1000,13.84%,25
123,How to nail your resolutions in the first week.,595173,594173,85082,76525,1000,12.88%,47
123,How to stand out from the crowd.,911376,910376,140559,117174,1000,12.87%,32
123,How to stand out in a crowd.,92985,91985,15908,13240,1000,14.39%,28
123,How to upgrade your summer style.,643399,642399,112378,91651,1000,14.27%,33
123,How to wear sneakers at the office.,99313,98313,14097,12433,1000,12.65%,35
123,How to wear sneaks 7 days a week.,6097435,6096435,1281411,1019549,1000,16.72%,33
123,How to wear the must-have sandal.,1715828,1714828,344090,276206,1000,16.11%,33
123,How to wear white.,426700,425700,92435,74270,1000,17.45%,18
123,How we define sexy.,3095384,3094384,538781,446475,1000,14.43%,19
123,How we do the unexpected.,82900,81900,15233,12765,1000,15.59%,25
123,How your favorite brands do summer.,1630119,1629119,298024,237569,1000,14.58%,35
123,Hurry and   get your FREE Picnic Blanket (!),6979281,6978281,1103549,907738,1000,13.01%,44
123,Hurry - 30% off ends soon!,4461762,4460762,1081698,832446,1000,18.66%,26
123,Hurry! $20 off is gone soon.,91421,90421,15083,11646,1000,12.88%,28
123,Hurry! 25% off is almost over!,5576966,5575966,956637,750886,1000,13.47%,30
123,Hurry! Requalify for Premier + pick your 3X Points Day.,125477,124477,86756,35386,1000,28.43%,55
123,Hurry! This FREE gift is going fast!,5056176,5055176,1129779,861981,1000,17.05%,36
123,Hurry--this FREE GIFT is going so fast!,7341308,7340308,1298009,1033623,1000,14.08%,39
123,Hurry-your $25 offer ends in 5 days!,1182,182,104,52,1000,28.57%,36
123,Hurry: FREE gift going fast!,8029473,8028473,1250153,1062851,1000,13.24%,28
123,Hurry: That FREE weekender is going fast!,4053807,4052807,932961,722447,1000,17.83%,41
123,I wish I had bought these sooner!,699606,698606,504613,445108,1000,63.71%,33
123,ICYMI: $10 off is happening.,1842225,1841225,360669,275425,1000,14.96%,28
123,ICYMI: Last week was so good.,1206650,1205650,179443,148216,1000,12.29%,29
123,INSIDE: $20 off + all things dressy.,39163,38163,8145,5881,1000,15.41%,36
123,INSIDE: FREE FREE FREE!,11536586,11535586,3285985,2332424,1000,20.22%,23
123,INSIDE: October's biggest trends.,2158653,2157653,235797,207447,1000,9.61%,33
123,IT'S TONIGHT! Girls' night on us.,92747,91747,22867,17353,1000,18.91%,33
123,IT'S BACK: FREE weekender!,4053979,4052979,941296,710946,1000,17.54%,26
123,Iconic sneakers (for less than you think).,6139283,6138283,1085702,886051,1000,14.43%,42
123,Iconic sneakers. Exclusive colors.,6869202,6868202,926449,812045,1000,11.82%,34
123,In Search Of: Running buddy.,36988,35988,6559,5279,1000,14.67%,28
123,Inside: $10 + 3 NEW only-here brands.,87878,86878,28206,18574,1000,21.38%,37
123,Inside: $10 + up to 65% off clearance!,16335,15335,4644,3135,1000,20.44%,38
123,Inside: $10 off + major clearance!,6327388,6326388,1053199,841704,1000,13.30%,34
123,Inside: $10 off ANY of these.,5327228,5326228,1408612,1004280,1000,18.86%,29
123,Inside: $20 for you. (Annnd 4X points.),4933672,4932672,1009225,798241,1000,16.18%,39
123,Inside: $20 with your name on it.,7310870,7309870,2145349,1474964,1000,20.18%,33
123,Inside: 25% off boots and   booties!,446953,445953,73971,59854,1000,13.42%,36
123,Inside: 4 great offers (just for VIPs).,1055131,1054131,181237,141854,1000,13.46%,39
123,Inside: Details worth a double take.,93258,92258,18564,14956,1000,16.21%,36
123,Inside: FREE FREE FREE!,5983776,5982776,1034064,846096,1000,14.14%,23
123,Inside: FREE gift + $10 + 3 million boots.,32859,31859,9817,6654,1000,20.89%,42
123,Inside: FREE gift + $20 + 3 million boots.,388158,387158,122332,75969,1000,19.62%,42
123,Inside: FREE money and points (!),4728,3728,784,620,1000,16.63%,33
123,Inside: Naturalizer's 90th Anniversary Collection.,154852,153852,27048,21970,1000,14.28%,50
123,Inside: Not your average sneakers.,926863,925863,208722,160050,1000,17.29%,34
123,Inside: Sandals under $45.,55776,54776,13380,10335,1000,18.87%,26
123,Inside: Summer in shoe form.,6956613,6955613,1140472,939443,1000,13.51%,28
123,Inside: Tapered. Tailored. Toasty.,7173001,7172001,1257731,1047001,1000,14.60%,34
123,Inside: The comfiest block heels.,5229656,5228656,1330570,1079242,1000,20.64%,33
123,Inside: The coolest sandals around.,2078250,2077250,346411,279060,1000,13.43%,35
123,Inside: The most valuable boot of the season.,725443,724443,99867,86685,1000,11.97%,45
123,Inside: Their favorite color ever.,229186,228186,39776,31823,1000,13.95%,34
123,Inside: Your Father's Day gift guide.,413081,412081,70987,58026,1000,14.08%,37
123,Inside: Your Thanksgiving Day checklist.,7203477,7202477,1558561,1190506,1000,16.53%,40
123,Inside: Your offer (+ plenty of new stuff).,23406,22406,4842,3590,1000,16.02%,43
123,Inside: Your offer + summer style inspo.,55625,54625,14120,9383,1000,17.18%,40
123,Inside: Your packing checklist.,946023,945023,172077,144545,1000,15.30%,31
123,Inside: Your work/weekend wear.,1382663,1381663,231825,189324,1000,13.70%,31
123,Inside: essential black boots.,7978034,7977034,1192736,1028253,1000,12.89%,30
123,Inside: our newest sandals.,694580,693580,94764,82879,1000,11.95%,27
123,Inside: the brands killing the game.,6890342,6889342,881635,765383,1000,11.11%,36
123,Instant fave: detailed booties starting at $59.95.,704928,703928,130936,105803,1000,15.03%,50
123,Irresistible booties (under $60!),5688843,5687843,1166319,924673,1000,16.26%,33
123,Is it getting warm in here?,394502,393502,97303,75561,1000,19.20%,27
123,Is it too soon to talk about boots?,221274,220274,34343,28877,1000,13.11%,35
123,Is navy the new black? Discuss.,1002659,1001659,133076,117274,1000,11.71%,31
123,It's $20 off time.,808089,807089,242255,148263,1000,18.37%,18
123,It's HERE! Special Buy Trunk Show online NOW.,4827067,4826067,966322,727577,1000,15.08%,45
123,It's No-Shave Movember.,36596,35596,5513,4841,1000,13.60%,23
123,It's almost over.,5669303,5668303,1145370,926556,1000,16.35%,17
123,It's on: Take $10 off.,1532765,1531765,769935,373229,1000,24.37%,22
123,It's on: Take $20 off.,124250,123250,34805,21170,1000,17.18%,22
123,It's time! Get $20 off.,538516,537516,125926,83087,1000,15.46%,23
123,Italian-made classics.,78450,77450,16121,12839,1000,16.58%,22
123,20% OFF e.v.e.r.y.t.h.i.n.g.,7700140,7699140,1513117,1172228,1000,15.23%,28
123,20% OFF everything! Because Thanksgiving!,1958581,1957581,426216,322585,1000,16.48%,41
123,20% OFF professional insoles: walk pain free with Fit Step Pro.,71125,70125,18484,13731,1000,19.58%,63
123,20% OFF starts now!,4994972,4993972,782697,626572,1000,12.55%,19
123,20% OFF today only. Happy Mother's Day!,5210243,5209243,1082619,726361,1000,13.94%,39
123,20% OFF! (You almost missed it!),7648522,7647522,1643542,1265437,1000,16.55%,32
123,20% off (!) + up to 60% off clearance (!!),130157,129157,22845,18074,1000,13.99%,42
123,20% off (!) with code YOUSLEIGH,1898816,1897816,389125,302201,1000,15.92%,31
123,20% off (allll for you).,109352,108352,32100,21633,1000,19.97%,24
123,20% off (just in time for the holidays)!,7240246,7239246,971057,804917,1000,11.12%,40
123,20% off + CLEARANCE.,4128852,4127852,676355,540492,1000,13.09%,20
123,20% off + Clearance starting at $25 (!),6262363,6261363,1119275,850332,1000,13.58%,39
123,20% off + Clearance starting at $40.,777151,776151,158794,119833,1000,15.44%,36
123,20% off + final call for CLEARANCE.,4055907,4054907,588220,496087,1000,12.23%,35
123,20% off ends at MIDNIGHT.,33178,32178,5552,4409,1000,13.70%,25
123,20% off ends this weekend!,4595454,4594454,957296,735330,1000,16.00%,26
123,20% off ends tomorrow!,6326484,6325484,1036683,812306,1000,12.84%,22
123,20% off everything ENDS TONIGHT!,6633728,6632728,1169636,933780,1000,14.08%,32
123,20% off everything ends tomorrow (!),5253415,5252415,533140,452678,1000,8.62%,36
123,20% off everything ends tomorrow!,8234475,8233475,1088522,908035,1000,11.03%,33
123,20% off everything is going on NOW.,906759,905759,133032,111816,1000,12.35%,35
123,20% off for military through July 4th!,1103326,1102326,123486,101862,1000,9.24%,38
123,20% off is gone tonight + limited FREE gifts left in-store!,6864229,6863229,847369,730463,1000,10.64%,59
123,20% off just about EVERYTHING in stores and   online.,8145106,8144106,1102299,896085,1000,11.00%,53
123,20% off preeettty much everything!,903009,902009,126210,106388,1000,11.79%,34
123,20% off pretty much E V E R Y T H I N G,902934,901934,124329,105931,1000,11.74%,39
123,20% off sandals + 15% off everything else.,534750,533750,88280,68427,1000,12.82%,42
123,20% off. You in?,182087,181087,37423,27047,1000,14.94%,16
123,25% OFF SITEWIDE for 24 hours only!,7820703,7819703,1449863,1139170,1000,14.57%,35
123,25% OFF ends tomorrow!,4313147,4312147,1136573,892176,1000,20.69%,22
123,25% off EVERYTHING? TRUTH.,12913248,12912248,2991059,2098100,1000,16.25%,26
123,25% off a fave brand.,2189938,2188938,393117,316505,1000,14.46%,21
123,25% off all things fall! (Plus check these out.),1023523,1022523,220708,162392,1000,15.88%,48
123,25% off top sellers!,1094217,1093217,221508,171227,1000,15.66%,20
123,25% off!? *immediately adds to cart*,6064331,6063331,1577888,1053913,1000,17.38%,36
123,2X points ends tonight!,986789,985789,169649,140149,1000,14.22%,23
123,2X points on now + CLEARANCE up to 65% off!,1130936,1129936,145176,122263,1000,10.82%,43
123,3 boots to get.,97371,96371,16546,14055,1000,14.58%,15
123,3 brands leading the sneaker pack.,8087600,8086600,1830253,1371260,1000,16.96%,34
123,3 deals. All ending TODAY.,3932608,3931608,959040,722965,1000,18.39%,26
123,3 key spring trends you need.,872040,871040,199436,153842,1000,17.66%,29
123,3 ways to conquer Sat.-Sun.,884062,883062,186637,150286,1000,17.02%,27
123,3 ways to stand out.,810501,809501,144066,113688,1000,14.04%,20
123,3D printed shoes made just for you.,182145,181145,59560,44739,1000,24.70%,35
123,3X points ends TODAY.,1000512,999512,182305,149308,1000,14.94%,21
123,3X points on e-v-e-r-y-t-h-i-n-g.,359831,358831,103435,80217,1000,22.36%,33
123,4 brands to own.,6787664,6786664,1245941,1025479,1000,15.11%,16
123,4 names you need to know.,264684,263684,41030,35254,1000,13.37%,25
123,4 recommended boots for you.,51813,50813,10782,8998,1000,17.71%,28
123,4 sneakers to up your game.,90406,89406,17206,13932,1000,15.58%,27
123,40% off (or more)! *closet and   wallet high five*,4295191,4294191,910973,665752,1000,15.50%,50
123,48 HOURS LEFT: $5 off. Shop now!,332916,331916,42247,27757,1000,8.36%,32
123,4X points + over 1000 new markdowns.,190498,189498,30629,25228,1000,13.31%,36
123,4X points on all these fall styles.,96369,95369,14762,12518,1000,13.13%,35
123,5 booties that practically pay for themselves.,7262561,7261561,1693657,1246022,1000,17.16%,46
123,5 styles guys need this month.,1093610,1092610,254035,191873,1000,17.56%,30
123,5-star heels in 5 colors (!),640069,639069,119229,97039,1000,15.18%,28
123,5-star heels that are actually comfy (!),5575961,5574961,1028483,794683,1000,14.25%,40
123,50 bonus points for your thoughts?,1713432,1712432,535645,373671,1000,21.82%,34
123,500 Bonus Points + far from basic flats.,1077425,1076425,215287,164481,1000,15.28%,40
123,5X points ends tomorrow!,893583,892583,671529,539634,1000,60.46%,24
123,60% OFF CLEARANCE! Time to party.,7985994,7984994,2113849,1464752,1000,18.34%,33
123,600+ just added: TONS of new shoes!,1217308,1216308,164085,141386,1000,11.62%,35
123,65% off clearance sandals!,3501452,3500452,858984,659851,1000,18.85%,26
123,70% off clearance early access starts NOW...,4619740,4618740,1464501,1021408,1000,22.11%,44
123,70% off your favorite brands.,530836,529836,132657,98395,1000,18.57%,29
123,A $${CutList_CertResend_20161130.CERT_AMT} certificate is yours. Shop like you mean it!,49901,48901,53945,18391,1000,37.61%,87
123,A $20 Bonus Card is coming at ya.,4620,3620,3274,1704,1000,47.07%,33
123,A FREE mani or pedi is closer than you think!,63917,62917,21345,13144,1000,20.89%,45
123,A blush of fresh air.,6090791,6089791,1369696,1039494,1000,17.07%,21
123,A denim dream come true.,361046,360046,87939,71444,1000,19.84%,24
123,A detail twist on go-to classics.,916449,915449,206356,157497,1000,17.20%,33
123,A few booties under $60 you'll love.,7922613,7921613,1073520,934059,1000,11.79%,36
123,A lesson on style rules.,2311707,2310707,230264,205622,1000,8.90%,24
123,A little extra motivation.,639328,638328,81127,72334,1000,11.33%,26
123,A little extra workout motivation.,5512202,5511202,696284,592914,1000,10.76%,34
123,A little heel goes a long way.,456777,455777,122233,100358,1000,22.02%,30
123,A little pattern play.,11539,10539,1628,1353,1000,12.84%,22
123,A must-have boot!,264950,263950,41018,35569,1000,13.48%,17
123,A new take on the classics.,692374,691374,165881,134938,1000,19.52%,27
123,A new wave of athleisure.,18496,17496,3545,2870,1000,16.40%,25
123,A special invite for you only.,2099193,2098193,319422,238648,1000,11.37%,30
123,A special something for our VIP Elites.,231577,230577,94843,69879,1000,30.31%,39
123,A special something for our VIPs.,6758150,6757150,1484379,1167472,1000,17.28%,33
123,A whole new way to do casual.,38325,37325,10223,8107,1000,21.72%,29
123,AHHH comfort at OOOH prices.,1368156,1367156,345728,266919,1000,19.52%,28
123,ALERT: 1000s of clearance items just added!,4640171,4639171,652444,548877,1000,11.83%,43
123,ALERT: 1000s of markdowns just taken!,1765743,1764743,279318,236103,1000,13.38%,37
123,ALERT: Sweet sneakers $49.95 and   under.,702441,701441,145792,115772,1000,16.50%,41
123,ALERT: This email is full of new shoes.,2873939,2872939,549507,465234,1000,16.19%,39
123,ALL under $60 (+ another $10 off)!,1529142,1528142,296899,234181,1000,15.32%,34
123,ALMOST OVER: 25% off fall styles!,7394195,7393195,1158012,861749,1000,11.66%,33
123,APRILSHOWERS bring $10 off.,430266,429266,115534,78023,1000,18.18%,27
123,ATTN: Major deals inside.,5238571,5237571,937047,748815,1000,14.30%,25
123,ATTN: Take $25 off your next purchase!,1236,236,152,84,1000,35.59%,38
123,ATTN: These FREE gifts are going fast.,2229896,2228896,673018,490080,1000,21.99%,38
123,ATTN: These booties are under $60!,7806269,7805269,1026320,905209,1000,11.60%,34
123,ATTN: Up to 60% off Clearance.,212790,211790,37425,30759,1000,14.52%,30
123,ATTN: Up to 65% off Clearance!,752002,751002,150903,119848,1000,15.96%,30
123,ATTN: Your $10 off ends tonight!,109405,108405,25447,19262,1000,17.77%,32
123,ATTN: Your $20 off ends tonight!,221896,220896,53405,40831,1000,18.48%,32
123,ATTN: Your 20% off ends tonight!,109693,108693,23966,18407,1000,16.93%,32
123,About that $20 off...,94817,93817,25379,16751,1000,17.85%,21
123,Absolute LAST CHANCE for $20.,542218,541218,120565,92545,1000,17.10%,29
123,Absolute final call for $10 OFF,619131,618131,126842,104196,1000,16.86%,31
123,Absolute final call for $15 OFF,67015,66015,16319,13637,1000,20.66%,31
123,Absolute final call for $20 OFF,209273,208273,44503,37962,1000,18.23%,31
123,Act natural.,964729,963729,160591,135112,1000,14.02%,12
123,Add these to your must-have list.,101839,100839,15272,13219,1000,13.11%,33
123,Ahead: The highs and   lows.,568920,567920,105703,88548,1000,15.59%,28
123,Ahead: Your November closet checklist.,8615626,8614626,1858063,1516881,1000,17.61%,38
123,Alert! You have ${REWARDS_PET.POINTS_EXP_NEXT_MTH} points expiring.,2600932,2599932,1159187,745985,1000,28.69%,67
123,Alert: Last day to save $10!,38997,37997,7340,5595,1000,14.72%,28
123,All TAX FREE. (For ALL of this!),108302,107302,27489,21279,1000,19.83%,32
123,All boots: EXTRA 30% OFF.,5834052,5833052,1059743,820160,1000,14.06%,25
123,All laced up and ready to go.,372415,371415,80215,66110,1000,17.80%,29
123,All new and all you.,893529,892529,167660,133175,1000,14.92%,20
123,All the gifts. All for less. All right here.,32099,31099,3741,3199,1000,10.29%,44
123,All the height. None of the pain.,1162200,1161200,181708,151430,1000,13.04%,33
123,All the sandals you can handle.,1143296,1142296,189698,155823,1000,13.64%,31
123,All the styles that are BACK in stock.,192080,191080,24807,21636,1000,11.32%,38
123,All this comfort. All tax free.,38818,37818,6109,5030,1000,13.30%,31
123,All yours: $10 off.,3430459,3429459,1428963,812788,1000,23.70%,19
123,All yours: $20 + 4X points.,5650212,5649212,888245,735345,1000,13.02%,27
123,All yours: $20 off.,1251630,1250630,437351,255768,1000,20.45%,19
123,All yours: $20.,6441521,6440521,1625059,1208406,1000,18.76%,15
123,All. Day. Comfort.,2012418,2011418,547118,391666,1000,19.47%,18
123,All. New. Everything.,655721,654721,109330,89102,1000,13.61%,21
123,Allll this is 20% OFF right now!,905260,904260,129740,110782,1000,12.25%,32
123,Almost gone: FREE gift (+ FREE $20!),7958102,7957102,972176,845700,1000,10.63%,36
123,An EXCLUSIVE gift reveal is coming...,146279,145279,68489,45596,1000,31.39%,37
123,An EXTRA 20% off clearance? YES!,1287011,1286011,380803,265634,1000,20.66%,32
123,And you thought you knew oxfords...,166584,165584,30547,23718,1000,14.32%,35
123,Answer your phone.,356625,355625,94058,77218,1000,21.71%,18
123,Are these the hottest trends yet?,380238,379238,107171,89179,1000,23.52%,33
123,Are you ready for holiday parties?,942945,941945,222556,172406,1000,18.30%,34
123,Are your heels ready for the holidays?,248006,247006,34744,30259,1000,12.25%,38
123,Around-the-clock cutouts.,6034897,6033897,1255220,953866,1000,15.81%,25
123,As if you didn't love boots enough...,469962,468962,155261,119062,1000,25.39%,37
123,Athleisure mode: ON.,609636,608636,101331,85409,1000,14.03%,20
123,Athletic shoes with ALL the newest tech.,45583,44583,7212,6032,1000,13.53%,40
123,Attn: Boots are on major sale.,6401009,6400009,1265019,965671,1000,15.09%,30
123,Attn: FREE gift inside.,1427549,1426549,582942,377220,1000,26.44%,23
123,Attn: LAST DAY for up to 65% off clearance!,8175387,8174387,1535816,1221837,1000,14.95%,43
123,BEAT THE BRRR.,5856920,5855920,826706,678469,1000,11.59%,14
123,BIG BRANDS starting at just $39.99!,1195822,1194822,165056,141649,1000,11.86%,35
